Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/25/2016,13:00,KINGS,50F,31F,48%,NW,7mph,0mph,30.44in,0.0in,Fair
12/25/2016,15:52,KINGS,51F,30F,44%,N,8mph,0mph,30.47in,0.0in,Fair
12/25/2016,15:30,KINGS,51F,30F,44%,N,8mph,0mph,30.47in,0.0in,Fair
12/25/2016,1:50,KINGS,43F,32F,65%,NW,15mph,0mph,30.27in,0.0in,Partly
12/25/2016,4:10,KINGS,42F,32F,67%,WNW,9mph,0mph,30.31in,0.0in,Cloudy
12/25/2016,11:20,KINGS,47F,30F,52%,N,13mph,0mph,30.45in,0.0in,Fair
12/25/2016,14:25,KINGS,51F,30F,44%,N,9mph,0mph,30.45in,0.0in,Fair
12/25/2016,12:00,KINGS,49F,30F,48%,NNW,10mph,0mph,30.44in,0.0in,Fair
12/25/2016,7:55,KINGS,41F,31F,67%,WNW,7mph,0mph,30.37in,0.0in,Fair
12/25/2016,19:30,KINGS,45F,27F,49%,NE,14mph,0mph,30.58in,0.0in,Fair
12/25/2016,1:20,KINGS,43F,32F,65%,NW,15mph,0mph,30.27in,0.0in,Partly
12/25/2016,9:30,KINGS,43F,31F,62%,WNW,9mph,0mph,30.41in,0.0in,Fair
12/25/2016,18:00,KINGS,46F,28F,50%,NE,12mph,0mph,30.54in,0.0in,Fair
12/25/2016,18:00,KINGS,46F,28F,50%,NE,12mph,0mph,30.54in,0.0in,Fair
12/25/2016,16:13,KINGS,49F,30F,48%,ENE,9mph,0mph,30.49in,0.0in,Fair
12/25/2016,16:18,KINGS,49F,30F,48%,ENE,9mph,0mph,30.49in,0.0in,Fair
12/25/2016,14:45,KINGS,51F,30F,44%,N,9mph,0mph,30.45in,0.0in,Fair
12/25/2016,21:05,KINGS,41F,24F,51%,NE,13mph,0mph,30.64in,0.0in,Fair
12/25/2016,22:00,KINGS,40F,24F,53%,NE,13mph,0mph,30.65in,0.0in,Fair
12/25/2016,7:36,KINGS,41F,31F,67%,WNW,7mph,0mph,30.37in,0.0in,Fair
12/25/2016,0:00,KINGS,40F,23F,51%,NE,13mph,0mph,30.67in,0.0in,Fair
12/25/2016,10:02,KINGS,45F,31F,58%,NNW,12mph,0mph,30.43in,0.0in,Fair
12/25/2016,20:34,KINGS,43F,26F,51%,NE,10mph,0mph,30.61in,0.0in,Fair
12/25/2016,18:00,KINGS,46F,28F,50%,NE,12mph,0mph,30.54in,0.0in,Fair
12/25/2016,13:25,KINGS,50F,31F,48%,NW,7mph,0mph,30.44in,0.0in,Fair
12/25/2016,18:12,KINGS,46F,28F,50%,NE,12mph,0mph,30.54in,0.0in,Fair
12/25/2016,16:00,KINGS,49F,30F,48%,ENE,9mph,0mph,30.49in,0.0in,Fair
12/25/2016,12:30,KINGS,49F,30F,48%,NNW,10mph,0mph,30.44in,0.0in,Fair
12/25/2016,23:30,KINGS,40F,23F,51%,NE,13mph,0mph,30.67in,0.0in,Fair
12/25/2016,0:00,KINGS,40F,23F,51%,NE,13mph,0mph,30.67in,0.0in,Fair
12/25/2016,17:55,KINGS,47F,31F,54%,NE,10mph,0mph,30.52in,0.0in,Fair
12/25/2016,13:00,KINGS,50F,31F,48%,NW,7mph,0mph,30.44in,0.0in,Fair
12/25/2016,11:20,KINGS,47F,30F,52%,N,13mph,0mph,30.45in,0.0in,Fair
12/25/2016,17:00,KINGS,47F,31F,54%,NE,10mph,0mph,30.52in,0.0in,Fair
12/25/2016,15:27,KINGS,51F,30F,44%,N,8mph,0mph,30.47in,0.0in,Fair
12/25/2016,18:30,KINGS,46F,28F,50%,NE,12mph,0mph,30.54in,0.0in,Fair
12/24/2016,20:20,KINGS,47F,40F,77%,WSW,10mph,0mph,30.05in,0.0in,Fair
12/24/2016,15:30,KINGS,43F,39F,87%,SW,14mph,0mph,30.06in,0.1in,Light
12/24/2016,19:30,KINGS,45F,40F,82%,W,15mph,22mph,30.04in,0.0in,Mostly
12/24/2016,8:00,KINGS,40F,34F,79%,SSW,6mph,0mph,30.21in,0.1in,Light
12/24/2016,13:00,KINGS,42F,39F,89%,SW,8mph,0mph,30.10in,0.2in,Rain
12/24/2016,13:50,KINGS,42F,39F,89%,SW,8mph,0mph,30.10in,0.2in,Rain
12/24/2016,0:55,KINGS,45F,33F,63%,NNW,15mph,0mph,30.24in,0.0in,Fair
12/24/2016,15:15,KINGS,43F,39F,87%,SW,14mph,0mph,30.06in,0.1in,Light
12/24/2016,3:30,KINGS,43F,27F,53%,SW,7mph,0mph,30.31in,0.0in,Cloudy
12/24/2016,19:05,KINGS,45F,40F,82%,W,15mph,22mph,30.04in,0.0in,Mostly
12/24/2016,0:00,KINGS,45F,33F,63%,NNW,15mph,0mph,30.24in,0.0in,Fair
12/24/2016,18:50,KINGS,45F,40F,82%,W,17mph,28mph,30.05in,0.0in,Light
12/24/2016,5:30,KINGS,43F,27F,53%,SSW,7mph,0mph,30.26in,0.0in,Cloudy
12/24/2016,20:40,KINGS,47F,40F,77%,WSW,10mph,0mph,30.05in,0.0in,Fair
12/24/2016,3:40,KINGS,43F,27F,53%,SW,7mph,0mph,30.31in,0.0in,Cloudy
12/24/2016,10:15,KINGS,40F,36F,86%,SW,9mph,0mph,30.19in,0.1in,Rain
12/24/2016,21:45,KINGS,48F,40F,74%,W,10mph,0mph,30.08in,0.0in,Partly
12/24/2016,1:40,KINGS,43F,25F,49%,SSW,7mph,0mph,30.34in,0.0in,Cloudy
12/24/2016,16:30,KINGS,43F,39F,86%,WSW,14mph,23mph,30.07in,0.1in,Light
12/24/2016,4:00,KINGS,43F,26F,51%,SSW,8mph,0mph,30.27in,0.0in,Cloudy
12/24/2016,18:02,KINGS,45F,40F,82%,W,17mph,28mph,30.05in,0.0in,Light
12/24/2016,19:00,KINGS,45F,40F,82%,W,15mph,22mph,30.04in,0.0in,Mostly
12/24/2016,21:25,KINGS,48F,40F,74%,W,10mph,0mph,30.08in,0.0in,Partly
12/24/2016,18:15,KINGS,45F,40F,82%,W,17mph,28mph,30.05in,0.0in,Light
12/24/2016,21:40,KINGS,48F,40F,74%,W,10mph,0mph,30.08in,0.0in,Partly
12/24/2016,13:50,KINGS,42F,39F,89%,SW,8mph,0mph,30.10in,0.2in,Rain
12/24/2016,7:30,KINGS,41F,31F,67%,SSW,8mph,0mph,30.24in,0.0in,Light
12/24/2016,13:28,KINGS,42F,39F,89%,SW,8mph,0mph,30.10in,0.2in,Rain
12/24/2016,3:20,KINGS,43F,27F,53%,SW,7mph,0mph,30.31in,0.0in,Cloudy
12/24/2016,10:00,KINGS,40F,36F,86%,SW,9mph,0mph,30.19in,0.1in,Rain
12/24/2016,0:00,KINGS,45F,33F,63%,NNW,15mph,0mph,30.24in,0.0in,Fair
12/24/2016,13:30,KINGS,42F,39F,89%,SW,8mph,0mph,30.10in,0.2in,Rain
12/24/2016,15:20,KINGS,43F,39F,87%,SW,14mph,0mph,30.06in,0.1in,Light
12/24/2016,10:36,KINGS,40F,36F,86%,SW,9mph,0mph,30.19in,0.1in,Rain
12/24/2016,14:30,KINGS,43F,39F,86%,WSW,12mph,0mph,30.09in,0.0in,Rain
12/24/2016,16:35,KINGS,43F,39F,86%,WSW,14mph,23mph,30.07in,0.1in,Light
12/24/2016,15:50,KINGS,43F,39F,87%,SW,14mph,0mph,30.06in,0.1in,Light
12/24/2016,12:30,KINGS,41F,37F,86%,SW,8mph,0mph,30.13in,0.0in,Rain
12/24/2016,20:00,KINGS,47F,40F,77%,WSW,10mph,0mph,30.05in,0.0in,Fair
12/24/2016,3:40,KINGS,43F,27F,53%,SW,7mph,0mph,30.31in,0.0in,Cloudy
12/24/2016,5:00,KINGS,43F,27F,53%,SSW,7mph,0mph,30.26in,0.0in,Cloudy
12/24/2016,0:30,KINGS,45F,33F,63%,NNW,15mph,0mph,30.24in,0.0in,Fair
12/24/2016,11:00,KINGS,41F,37F,86%,SW,7mph,0mph,30.14in,0.1in,Light
12/23/2016,12:29,KINGS,45F,24F,44%,WSW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,13:50,KINGS,46F,24F,42%,W,8mph,0mph,30.37in,0.0in,Mostly
12/23/2016,9:25,KINGS,42F,24F,49%,NW,12mph,0mph,30.39in,0.0in,Fair
12/23/2016,19:35,KINGS,45F,25F,46%,SSW,9mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,16:30,KINGS,47F,25F,42%,SW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,18:40,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,13:14,KINGS,46F,24F,42%,W,8mph,0mph,30.37in,0.0in,Mostly
12/23/2016,3:09,KINGS,43F,26F,51%,NW,10mph,0mph,30.25in,0.0in,Partly
12/23/2016,20:30,KINGS,45F,25F,46%,WSW,10mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,18:21,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,10:33,KINGS,43F,25F,49%,W,12mph,0mph,30.42in,0.0in,Mostly
12/23/2016,14:15,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,13:00,KINGS,46F,24F,42%,W,8mph,0mph,30.37in,0.0in,Mostly
12/23/2016,19:10,KINGS,45F,25F,46%,SSW,9mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,16:15,KINGS,47F,25F,42%,SW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,18:15,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,6:45,KINGS,41F,25F,53%,NW,12mph,0mph,30.33in,0.0in,Fair
12/23/2016,18:00,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,19:30,KINGS,45F,25F,46%,SSW,9mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,13:13,KINGS,46F,24F,42%,W,8mph,0mph,30.37in,0.0in,Mostly
12/23/2016,14:40,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,11:40,KINGS,44F,24F,45%,NW,13mph,0mph,30.41in,0.0in,Mostly
12/23/2016,13:05,KINGS,46F,24F,42%,W,8mph,0mph,30.37in,0.0in,Mostly
12/23/2016,17:15,KINGS,47F,23F,39%,W,12mph,0mph,30.38in,0.0in,Mostly
12/23/2016,16:40,KINGS,47F,25F,42%,SW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,20:30,KINGS,45F,25F,46%,WSW,10mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,12:18,KINGS,45F,24F,44%,WSW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,14:20,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,9:55,KINGS,42F,24F,49%,NW,12mph,0mph,30.39in,0.0in,Fair
12/23/2016,12:30,KINGS,45F,24F,44%,WSW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,23:00,KINGS,44F,25F,47%,SW,6mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,12:30,KINGS,45F,24F,44%,WSW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,18:50,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,14:00,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,14:10,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,19:49,KINGS,45F,25F,46%,SSW,9mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,20:34,KINGS,45F,25F,46%,WSW,10mph,0mph,30.39in,0.0in,Cloudy
12/23/2016,3:42,KINGS,43F,26F,51%,NW,10mph,0mph,30.25in,0.0in,Partly
12/23/2016,0:00,KINGS,44F,25F,47%,SW,6mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,1:39,KINGS,42F,27F,55%,NW,14mph,21mph,30.21in,0.0in,Mostly
12/23/2016,15:30,KINGS,48F,25F,41%,SW,9mph,0mph,30.37in,0.0in,Mostly
12/23/2016,23:30,KINGS,44F,25F,47%,SW,6mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,10:52,KINGS,43F,25F,49%,W,12mph,0mph,30.42in,0.0in,Mostly
12/23/2016,9:00,KINGS,42F,24F,49%,NW,12mph,0mph,30.39in,0.0in,Fair
12/23/2016,14:30,KINGS,48F,23F,37%,VAR,5mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,12:00,KINGS,45F,24F,44%,WSW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,18:40,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,10:42,KINGS,43F,25F,49%,W,12mph,0mph,30.42in,0.0in,Mostly
12/23/2016,11:09,KINGS,44F,24F,45%,NW,13mph,0mph,30.41in,0.0in,Mostly
12/23/2016,16:13,KINGS,47F,25F,42%,SW,9mph,0mph,30.38in,0.0in,Mostly
12/23/2016,0:00,KINGS,44F,25F,47%,SW,6mph,0mph,30.36in,0.0in,Cloudy
12/23/2016,18:45,KINGS,46F,25F,44%,WSW,7mph,0mph,30.40in,0.0in,Cloudy
12/23/2016,11:45,KINGS,44F,24F,45%,NW,13mph,0mph,30.41in,0.0in,Mostly
12/23/2016,5:45,KINGS,42F,26F,53%,NW,12mph,0mph,30.29in,0.0in,Fair
12/23/2016,17:55,KINGS,47F,23F,39%,W,12mph,0mph,30.38in,0.0in,Mostly
12/22/2016,16:05,KINGS,48F,25F,41%,NNW,21mph,28mph,29.95in,0.0in,Partly
12/22/2016,0:30,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,18:01,KINGS,45F,27F,49%,NW,22mph,0mph,30.03in,0.0in,Mostly
12/22/2016,14:30,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,12:25,KINGS,45F,25F,46%,WSW,14mph,0mph,29.91in,0.0in,Mostly
12/22/2016,15:15,KINGS,49F,25F,39%,NNW,13mph,0mph,29.90in,0.0in,Fair
12/22/2016,18:00,KINGS,45F,27F,49%,NW,22mph,0mph,30.03in,0.0in,Mostly
12/22/2016,23:46,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,19:20,KINGS,44F,27F,51%,NW,21mph,29mph,30.05in,0.0in,Fair
12/22/2016,14:16,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,6:30,KINGS,40F,25F,55%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,8:00,KINGS,43F,29F,58%,S,5mph,0mph,30.00in,0.0in,Cloudy
12/22/2016,7:30,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,13:36,KINGS,45F,25F,46%,WNW,7mph,0mph,29.88in,0.0in,Mostly
12/22/2016,9:50,KINGS,45F,32F,60%,S,9mph,0mph,29.96in,0.0in,Cloudy
12/22/2016,10:00,KINGS,48F,27F,44%,SW,10mph,20mph,29.96in,0.0in,Cloudy
12/22/2016,9:40,KINGS,45F,32F,60%,S,9mph,0mph,29.96in,0.0in,Cloudy
12/22/2016,10:15,KINGS,48F,27F,44%,SW,10mph,20mph,29.96in,0.0in,Cloudy
12/22/2016,7:00,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,15:10,KINGS,49F,25F,39%,NNW,13mph,0mph,29.90in,0.0in,Fair
12/22/2016,0:00,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,15:00,KINGS,49F,25F,39%,NNW,13mph,0mph,29.90in,0.0in,Fair
12/22/2016,7:10,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,15:02,KINGS,49F,25F,39%,NNW,13mph,0mph,29.90in,0.0in,Fair
12/22/2016,17:41,KINGS,46F,26F,46%,NW,26mph,37mph,29.99in,0.0in,Mostly
12/22/2016,17:38,KINGS,46F,26F,46%,NW,26mph,37mph,29.99in,0.0in,Mostly
12/22/2016,19:50,KINGS,44F,27F,51%,NW,21mph,29mph,30.05in,0.0in,Fair
12/22/2016,18:00,KINGS,45F,27F,49%,NW,22mph,0mph,30.03in,0.0in,Mostly
12/22/2016,18:50,KINGS,45F,27F,49%,NW,22mph,0mph,30.03in,0.0in,Mostly
12/22/2016,16:26,KINGS,48F,25F,41%,NNW,21mph,28mph,29.95in,0.0in,Partly
12/22/2016,15:40,KINGS,49F,25F,39%,NNW,13mph,0mph,29.90in,0.0in,Fair
12/22/2016,18:00,KINGS,45F,27F,49%,NW,22mph,0mph,30.03in,0.0in,Mostly
12/22/2016,0:00,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,13:00,KINGS,45F,25F,46%,WNW,7mph,0mph,29.88in,0.0in,Mostly
12/22/2016,10:35,KINGS,48F,27F,44%,SW,10mph,20mph,29.96in,0.0in,Cloudy
12/22/2016,16:00,KINGS,48F,25F,41%,NNW,21mph,28mph,29.95in,0.0in,Partly
12/22/2016,14:30,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,9:00,KINGS,45F,32F,60%,S,9mph,0mph,29.96in,0.0in,Cloudy
12/22/2016,14:30,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,0:00,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,8:30,KINGS,43F,29F,58%,S,5mph,0mph,30.00in,0.0in,Cloudy
12/22/2016,13:50,KINGS,45F,25F,46%,WNW,7mph,0mph,29.88in,0.0in,Mostly
12/22/2016,12:10,KINGS,45F,25F,46%,WSW,14mph,0mph,29.91in,0.0in,Mostly
12/22/2016,7:05,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,21:53,KINGS,42F,27F,55%,WNW,21mph,0mph,30.09in,0.0in,Fair
12/22/2016,21:53,KINGS,42F,27F,55%,WNW,21mph,0mph,30.09in,0.0in,Fair
12/22/2016,16:23,KINGS,48F,25F,41%,NNW,21mph,28mph,29.95in,0.0in,Partly
12/22/2016,9:00,KINGS,45F,32F,60%,S,9mph,0mph,29.96in,0.0in,Cloudy
12/22/2016,14:15,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,7:00,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,8:15,KINGS,43F,29F,58%,S,5mph,0mph,30.00in,0.0in,Cloudy
12/22/2016,8:00,KINGS,43F,29F,58%,S,5mph,0mph,30.00in,0.0in,Cloudy
12/22/2016,7:50,KINGS,41F,23F,49%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/22/2016,5:57,KINGS,39F,24F,55%,SSW,7mph,0mph,30.08in,0.0in,Cloudy
12/22/2016,0:45,KINGS,42F,29F,60%,NNW,10mph,0mph,30.16in,0.0in,Partly
12/22/2016,10:30,KINGS,48F,27F,44%,SW,10mph,20mph,29.96in,0.0in,Cloudy
12/22/2016,17:00,KINGS,46F,26F,46%,NW,26mph,37mph,29.99in,0.0in,Mostly
12/22/2016,14:30,KINGS,48F,26F,42%,NW,8mph,0mph,29.88in,0.0in,Fair
12/22/2016,6:45,KINGS,40F,25F,55%,S,6mph,0mph,30.03in,0.0in,Cloudy
12/21/2016,17:45,KINGS,41F,19F,41%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,0:00,KINGS,41F,20F,43%,WSW,3mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,18:20,KINGS,41F,21F,45%,SW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,17:46,KINGS,41F,19F,41%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,17:10,KINGS,41F,19F,41%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,20:20,KINGS,41F,21F,45%,SW,8mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,11:20,KINGS,38F,19F,47%,NW,8mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,21:13,KINGS,41F,21F,45%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,2:28,KINGS,34F,15F,46%,W,8mph,0mph,30.11in,0.0in,Cloudy
12/21/2016,21:55,KINGS,41F,21F,45%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,15:30,KINGS,42F,19F,40%,WNW,3mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,10:19,KINGS,37F,18F,46%,WNW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,10:30,KINGS,37F,18F,46%,WNW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,19:15,KINGS,41F,21F,45%,SW,7mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,16:20,KINGS,42F,19F,40%,WNW,6mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,14:30,KINGS,41F,19F,41%,NW,8mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,18:00,KINGS,41F,21F,45%,SW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,9:50,KINGS,36F,18F,48%,W,5mph,0mph,30.15in,0.0in,Mostly
12/21/2016,17:25,KINGS,41F,19F,41%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,18:23,KINGS,41F,21F,45%,SW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,6:45,KINGS,33F,18F,54%,WNW,10mph,0mph,30.11in,0.0in,Mostly
12/21/2016,5:15,KINGS,34F,17F,50%,WNW,15mph,22mph,30.10in,0.0in,Mostly
12/21/2016,8:25,KINGS,35F,19F,52%,NW,6mph,0mph,30.13in,0.0in,Cloudy
12/21/2016,19:15,KINGS,41F,21F,45%,SW,7mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,13:45,KINGS,40F,19F,43%,NW,8mph,0mph,30.14in,0.0in,Cloudy
12/21/2016,14:30,KINGS,41F,19F,41%,NW,8mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,9:31,KINGS,36F,18F,48%,W,5mph,0mph,30.15in,0.0in,Mostly
12/21/2016,14:50,KINGS,41F,19F,41%,NW,8mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,20:30,KINGS,41F,21F,45%,SW,8mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,12:45,KINGS,39F,18F,43%,NW,12mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,6:21,KINGS,33F,18F,54%,WNW,10mph,0mph,30.11in,0.0in,Mostly
12/21/2016,8:45,KINGS,35F,19F,52%,NW,6mph,0mph,30.13in,0.0in,Cloudy
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/21/2016,18:00,KINGS,41F,21F,45%,SW,7mph,0mph,30.17in,0.0in,Cloudy
12/21/2016,13:40,KINGS,40F,19F,43%,NW,8mph,0mph,30.14in,0.0in,Cloudy
12/21/2016,0:10,KINGS,41F,20F,43%,WSW,3mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,9:40,KINGS,36F,18F,48%,W,5mph,0mph,30.15in,0.0in,Mostly
12/21/2016,6:15,KINGS,33F,18F,54%,WNW,10mph,0mph,30.11in,0.0in,Mostly
12/21/2016,6:55,KINGS,33F,18F,54%,WNW,10mph,0mph,30.11in,0.0in,Mostly
12/21/2016,3:30,KINGS,33F,16F,50%,WSW,10mph,0mph,30.10in,0.0in,Cloudy
12/21/2016,21:30,KINGS,41F,21F,45%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,13:30,KINGS,40F,19F,43%,NW,8mph,0mph,30.14in,0.0in,Cloudy
12/21/2016,11:00,KINGS,38F,19F,47%,NW,8mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,17:53,KINGS,41F,19F,41%,WSW,5mph,0mph,30.17in,0.0in,Mostly
12/21/2016,15:00,KINGS,42F,19F,40%,WNW,3mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,14:40,KINGS,41F,19F,41%,NW,8mph,0mph,30.15in,0.0in,Cloudy
12/21/2016,7:40,KINGS,34F,18F,52%,CALM,0mph,0mph,30.12in,0.0in,Mostly
12/21/2016,11:30,KINGS,38F,19F,47%,NW,8mph,0mph,30.16in,0.0in,Cloudy
12/21/2016,22:45,KINGS,41F,22F,47%,WNW,3mph,0mph,30.17in,0.0in,Mostly
12/21/2016,13:00,KINGS,40F,19F,43%,NW,8mph,0mph,30.14in,0.0in,Cloudy
12/21/2016,19:30,KINGS,41F,21F,45%,SW,7mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,1:38,KINGS,34F,15F,46%,WSW,10mph,0mph,30.13in,0.0in,Cloudy
12/21/2016,13:15,KINGS,40F,19F,43%,NW,8mph,0mph,30.14in,0.0in,Cloudy
12/21/2016,20:30,KINGS,41F,21F,45%,SW,8mph,0mph,30.19in,0.0in,Cloudy
12/21/2016,22:15,KINGS,41F,22F,47%,WNW,3mph,0mph,30.17in,0.0in,Mostly
12/20/2016,18:45,KINGS,33F,8F,35%,SSW,6mph,0mph,30.28in,0.0in,Fair
12/20/2016,1:13,KINGS,25F,5F,43%,N,8mph,0mph,30.66in,0.0in,Mostly
12/20/2016,19:22,KINGS,34F,11F,38%,SW,6mph,0mph,30.26in,0.0in,Cloudy
12/20/2016,17:24,KINGS,33F,8F,35%,SSW,7mph,0mph,30.31in,0.0in,Partly
12/20/2016,8:25,KINGS,24F,6F,46%,N,5mph,0mph,30.57in,0.0in,Cloudy
12/20/2016,15:47,KINGS,34F,8F,34%,SSW,6mph,0mph,30.36in,0.0in,Fair
12/20/2016,16:30,KINGS,34F,6F,31%,SSW,6mph,0mph,30.34in,0.0in,Partly
12/20/2016,1:35,KINGS,25F,5F,43%,N,8mph,0mph,30.66in,0.0in,Mostly
12/20/2016,10:11,KINGS,26F,4F,39%,ENE,6mph,0mph,30.56in,0.0in,Fair
12/20/2016,19:30,KINGS,34F,11F,38%,SW,6mph,0mph,30.26in,0.0in,Cloudy
12/20/2016,7:20,KINGS,23F,5F,46%,N,5mph,0mph,30.59in,0.0in,Cloudy
12/20/2016,7:47,KINGS,23F,5F,46%,N,5mph,0mph,30.59in,0.0in,Cloudy
12/20/2016,13:20,KINGS,32F,9F,38%,ENE,6mph,0mph,30.43in,0.0in,Fair
12/20/2016,11:10,KINGS,27F,5F,39%,ENE,6mph,0mph,30.53in,0.0in,Fair
12/20/2016,20:07,KINGS,34F,15F,46%,SSW,8mph,0mph,30.24in,0.0in,Fair
12/20/2016,11:55,KINGS,27F,5F,39%,ENE,6mph,0mph,30.53in,0.0in,Fair
12/20/2016,18:45,KINGS,33F,8F,35%,SSW,6mph,0mph,30.28in,0.0in,Fair
12/20/2016,14:15,KINGS,33F,9F,37%,NE,5mph,0mph,30.40in,0.0in,Fair
12/20/2016,14:30,KINGS,33F,9F,37%,NE,5mph,0mph,30.40in,0.0in,Fair
12/20/2016,0:00,KINGS,34F,15F,46%,SW,10mph,23mph,30.17in,0.0in,Cloudy
12/20/2016,9:00,KINGS,25F,8F,49%,NNE,7mph,0mph,30.58in,0.0in,Fair
12/20/2016,10:27,KINGS,26F,4F,39%,ENE,6mph,0mph,30.56in,0.0in,Fair
12/20/2016,13:00,KINGS,32F,9F,38%,ENE,6mph,0mph,30.43in,0.0in,Fair
12/20/2016,19:00,KINGS,34F,11F,38%,SW,6mph,0mph,30.26in,0.0in,Cloudy
